Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,LeadTime,Cluster
9612,US-2024-167017-CHO-FUD-51000,23-11-2025,18-05-2030,0,167017,United States,Roseville,Michigan,48066,0,2,CHO-FUD-51000,8,7.2,2,4.8,2.4,2,0
9613,US-2024-119004-CHO-SCR-58000,23-11-2025,21-05-2030,3,119004,United States,Charlotte,North Carolina,28205,0,1,CHO-SCR-58000,12,28.8,8,20.0,8.8,6,1
9614,US-2024-166919-CHO-NUT-13000,23-11-2025,20-05-2030,3,166919,United States,Dallas,Texas,75220,0,2,CHO-NUT-13000,10,17.45,5,12.45,5.0,7,2
9615,US-2024-119004-CHO-TRI-54000,23-11-2025,21-05-2030,3,119004,United States,Charlotte,North Carolina,28205,0,1,CHO-TRI-54000,11,3.75,1,2.45,1.3,3,0
9616,US-2024-119746-CHO-MIL-31000,23-11-2025,20-05-2030,3,119746,United States,Chicago,Illinois,60610,0,2,CHO-MIL-31000,9,6.5,2,4.22,2.28,7,0
9617,US-2024-168641-CHO-TRI-54000,24-11-2025,24-05-2030,3,168641,United States,New York City,New York,10035,0,0,CHO-TRI-54000,11,7.5,2,4.9,2.6,3,0
9618,US-2024-166436-CHO-SCR-58000,24-11-2025,21-05-2030,3,166436,United States,New York City,New York,10035,0,0,CHO-SCR-58000,12,21.6,6,15.0,6.6,3,1
9619,US-2024-137505-CHO-SCR-58000,24-11-2025,17-05-2030,1,137505,United States,Los Angeles,California,90008,0,3,CHO-SCR-58000,12,7.2,2,5.0,2.2,4,0
9620,US-2024-137505-CHO-SCR-58000,24-11-2025,17-05-2030,1,137505,United States,Los Angeles,California,90008,0,3,CHO-SCR-58000,12,7.2,2,5.0,2.2,2,0
9621,US-2024-103765-CHO-FUD-51000,24-11-2025,23-05-2030,3,103765,United States,Odessa,Texas,79762,0,2,CHO-FUD-51000,8,3.6,1,2.4,1.2,4,0
9622,US-2024-123701-CHO-FUD-51000,24-11-2025,20-05-2030,0,123701,United States,San Francisco,California,94110,0,3,CHO-FUD-51000,8,14.4,4,9.6,4.8,5,2
9623,US-2024-168641-CHO-SCR-58000,24-11-2025,24-05-2030,3,168641,United States,New York City,New York,10035,0,0,CHO-SCR-58000,12,32.4,9,22.5,9.9,4,1
9624,US-2024-128118-CHO-NUT-13000,24-11-2025,24-05-2030,3,128118,United States,Memphis,Tennessee,38109,0,1,CHO-NUT-13000,10,10.47,3,7.47,3.0,7,0
9625,US-2024-146535-CHO-MIL-31000,24-11-2025,23-05-2030,3,146535,United States,Richmond,Kentucky,40475,0,1,CHO-MIL-31000,9,3.25,1,2.11,1.14,7,0
9626,US-2024-128300-CHO-MIL-31000,24-11-2025,19-05-2030,2,128300,United States,Summerville,South Carolina,29483,0,1,CHO-MIL-31000,9,26.0,8,16.88,9.12,5,1
9627,US-2024-169894-CHO-TRI-54000,24-11-2025,22-05-2030,2,169894,United States,Mesa,Arizona,85204,0,3,CHO-TRI-54000,11,7.5,2,4.9,2.6,1,0
9628,US-2024-153654-CHO-TRI-54000,24-11-2025,19-05-2030,2,153654,United States,Asheville,North Carolina,28806,0,1,CHO-TRI-54000,11,30.0,8,19.6,10.4,1,1
9629,US-2024-168641-CHO-TRI-54000,24-11-2025,24-05-2030,3,168641,United States,New York City,New York,10035,0,0,CHO-TRI-54000,11,7.5,2,4.9,2.6,5,0
9630,US-2024-128118-CHO-NUT-13000,24-11-2025,24-05-2030,3,128118,United States,Memphis,Tennessee,38109,0,1,CHO-NUT-13000,10,24.43,7,17.43,7.0,5,1
9631,US-2024-101945-CHO-NUT-13000,24-11-2025,21-05-2030,3,101945,United States,Houston,Texas,77070,0,2,CHO-NUT-13000,10,10.47,3,7.47,3.0,4,0
9632,US-2024-131366-CHO-FUD-51000,24-11-2025,22-05-2030,3,131366,United States,Lancaster,Pennsylvania,17602,0,0,CHO-FUD-51000,8,25.2,7,16.8,8.4,5,1
9633,US-2024-166436-CHO-NUT-13000,24-11-2025,21-05-2030,3,166436,United States,New York City,New York,10035,0,0,CHO-NUT-13000,10,3.49,1,2.49,1.0,2,0
9634,US-2024-168641-CHO-FUD-51000,24-11-2025,24-05-2030,3,168641,United States,New York City,New York,10035,0,0,CHO-FUD-51000,8,7.2,2,4.8,2.4,1,0
9635,US-2024-162250-CHO-NUT-13000,24-11-2025,17-05-2030,1,162250,United States,San Francisco,California,94109,0,3,CHO-NUT-13000,10,3.49,1,2.49,1.0,1,0
9636,US-2024-169894-CHO-TRI-54000,24-11-2025,22-05-2030,2,169894,United States,Mesa,Arizona,85204,0,3,CHO-TRI-54000,11,30.0,8,19.6,10.4,6,1
9638,US-2024-105543-CHO-MIL-31000,24-11-2025,17-05-2030,1,105543,United States,Garden City,Kansas,67846,0,2,CHO-MIL-31000,9,3.25,1,2.11,1.14,3,0
9640,US-2024-128300-CHO-NUT-13000,24-11-2025,19-05-2030,2,128300,United States,Summerville,South Carolina,29483,0,1,CHO-NUT-13000,10,6.98,2,4.98,2.0,5,0
9641,US-2024-131366-CHO-FUD-51000,24-11-2025,22-05-2030,3,131366,United States,Lancaster,Pennsylvania,17602,0,0,CHO-FUD-51000,8,7.2,2,4.8,2.4,2,0
9642,US-2024-133312-CHO-SCR-58000,25-11-2025,22-05-2030,3,133312,United States,San Francisco,California,94122,0,3,CHO-SCR-58000,12,10.8,3,7.5,3.3,3,0
9643,US-2024-124765-CHO-FUD-51000,25-11-2025,23-05-2030,3,124765,United States,Fort Lauderdale,Florida,33311,0,1,CHO-FUD-51000,8,18.0,5,12.0,6.0,6,2
9644,US-2024-109610-CHO-TRI-54000,25-11-2025,23-05-2030,2,109610,United States,Louisville,Kentucky,40214,0,1,CHO-TRI-54000,11,7.5,2,4.9,2.6,7,0
9645,US-2024-150266-CHO-SCR-58000,25-11-2025,23-05-2030,3,150266,United States,Houston,Texas,77070,0,2,CHO-SCR-58000,12,18.0,5,12.5,5.5,5,2
9646,US-2024-150266-CHO-NUT-13000,25-11-2025,23-05-2030,3,150266,United States,Houston,Texas,77070,0,2,CHO-NUT-13000,10,17.45,5,12.45,5.0,2,2
9647,US-2024-150266-CHO-MIL-31000,25-11-2025,23-05-2030,3,150266,United States,Houston,Texas,77070,0,2,CHO-MIL-31000,9,13.0,4,8.44,4.56,2,2
9648,US-2024-101665-CHO-FUD-51000,25-11-2025,24-05-2030,3,101665,United States,San Francisco,California,94122,0,3,CHO-FUD-51000,8,7.2,2,4.8,2.4,4,0
9649,US-2024-161459-CHO-FUD-51000,25-11-2025,22-05-2030,2,161459,United States,Laguna Niguel,California,92677,0,3,CHO-FUD-51000,8,21.6,6,14.4,7.2,2,1
9651,US-2024-129000-CHO-SCR-58000,25-11-2025,20-05-2030,2,129000,United States,Canton,Michigan,48187,0,2,CHO-SCR-58000,12,10.8,3,7.5,3.3,7,0
9652,US-2024-133312-CHO-TRI-54000,25-11-2025,22-05-2030,3,133312,United States,San Francisco,California,94122,0,3,CHO-TRI-54000,11,3.75,1,2.45,1.3,3,0
9653,US-2024-150266-CHO-FUD-51000,25-11-2025,23-05-2030,3,150266,United States,Houston,Texas,77070,0,2,CHO-FUD-51000,8,18.0,5,12.0,6.0,5,2
9654,US-2024-161459-CHO-TRI-54000,25-11-2025,22-05-2030,2,161459,United States,Laguna Niguel,California,92677,0,3,CHO-TRI-54000,11,18.75,5,12.25,6.5,7,2
9655,US-2024-141439-CHO-MIL-31000,26-11-2025,24-05-2030,3,141439,United States,Richmond,Indiana,47374,0,2,CHO-MIL-31000,9,9.75,3,6.33,3.42,5,0
9656,US-2024-135307-CHO-TRI-54000,26-11-2025,20-05-2030,0,135307,United States,Gladstone,Missouri,64118,0,2,CHO-TRI-54000,11,11.25,3,7.35,3.9,2,0
9657,US-2024-141439-CHO-TRI-54000,26-11-2025,24-05-2030,3,141439,United States,Richmond,Indiana,47374,0,2,CHO-TRI-54000,11,7.5,2,4.9,2.6,6,0
9658,US-2024-100097-CHO-NUT-13000,26-11-2025,22-05-2030,2,100097,United States,New York City,New York,10009,0,0,CHO-NUT-13000,10,17.45,5,12.45,5.0,1,2
9659,US-2024-141439-CHO-FUD-51000,26-11-2025,24-05-2030,3,141439,United States,Richmond,Indiana,47374,0,2,CHO-FUD-51000,8,10.8,3,7.2,3.6,7,0
9660,US-2024-155607-CHO-SCR-58000,26-11-2025,23-05-2030,3,155607,United States,New York City,New York,10009,0,0,CHO-SCR-58000,12,25.2,7,17.5,7.7,4,1
9661,US-2024-155957-CHO-MIL-31000,26-11-2025,23-05-2030,3,155957,United States,Columbus,Ohio,43229,0,0,CHO-MIL-31000,9,9.75,3,6.33,3.42,1,0
9662,US-2024-155957-CHO-TRI-54000,26-11-2025,23-05-2030,3,155957,United States,Columbus,Ohio,43229,0,0,CHO-TRI-54000,11,26.25,7,17.15,9.1,2,1
9663,US-2024-165029-CHO-NUT-13000,26-11-2025,23-05-2030,3,165029,United States,Atlanta,Georgia,30318,0,1,CHO-NUT-13000,10,10.47,3,7.47,3.0,2,0
9664,US-2024-130526-CHO-NUT-13000,26-11-2025,22-05-2030,0,130526,United States,Rockford,Illinois,61107,0,2,CHO-NUT-13000,10,27.92,8,19.92,8.0,1,1
9665,US-2024-155607-CHO-FUD-51000,26-11-2025,23-05-2030,3,155607,United States,New York City,New York,10009,0,0,CHO-FUD-51000,8,14.4,4,9.6,4.8,4,2
9666,US-2024-135307-CHO-MIL-31000,26-11-2025,20-05-2030,0,135307,United States,Gladstone,Missouri,64118,0,2,CHO-MIL-31000,9,6.5,2,4.22,2.28,7,0
9667,US-2024-141439-CHO-MIL-31000,26-11-2025,24-05-2030,3,141439,United States,Richmond,Indiana,47374,0,2,CHO-MIL-31000,9,6.5,2,4.22,2.28,7,0
9668,US-2024-100097-CHO-MIL-31000,26-11-2025,22-05-2030,2,100097,United States,New York City,New York,10009,0,0,CHO-MIL-31000,9,16.25,5,10.55,5.7,1,2
9669,US-2024-141439-CHO-TRI-54000,26-11-2025,24-05-2030,3,141439,United States,Richmond,Indiana,47374,0,2,CHO-TRI-54000,11,15.0,4,9.8,5.2,5,2
9670,US-2024-122700-CHO-TRI-54000,26-11-2025,23-05-2030,3,122700,United States,Columbus,Ohio,43229,0,0,CHO-TRI-54000,11,30.0,8,19.6,10.4,3,1
9671,US-2024-107125-CHO-FUD-51000,27-11-2025,25-05-2030,3,107125,United States,Los Angeles,California,90045,0,3,CHO-FUD-51000,8,10.8,3,7.2,3.6,6,0
9672,US-2024-102519-CHO-NUT-13000,27-11-2025,22-05-2030,0,102519,United States,Milwaukee,Wisconsin,53209,0,2,CHO-NUT-13000,10,3.49,1,2.49,1.0,5,0
9673,US-2024-132185-CHO-TRI-54000,27-11-2025,25-05-2030,3,132185,United States,Asheville,North Carolina,28806,0,1,CHO-TRI-54000,11,3.75,1,2.45,1.3,7,0
9674,US-2024-132185-CHO-SCR-58000,27-11-2025,25-05-2030,3,132185,United States,Asheville,North Carolina,28806,0,1,CHO-SCR-58000,12,18.0,5,12.5,5.5,3,2
9675,US-2024-103352-CHO-MIL-31000,27-11-2025,23-05-2030,2,103352,United States,New York City,New York,10011,0,0,CHO-MIL-31000,9,9.75,3,6.33,3.42,6,0
9676,US-2024-103352-CHO-NUT-13000,27-11-2025,23-05-2030,2,103352,United States,New York City,New York,10011,0,0,CHO-NUT-13000,10,20.94,6,14.94,6.0,6,1
9677,US-2024-107125-CHO-FUD-51000,27-11-2025,25-05-2030,3,107125,United States,Los Angeles,California,90045,0,3,CHO-FUD-51000,8,25.2,7,16.8,8.4,6,1
9678,US-2024-159506-CHO-TRI-54000,27-11-2025,25-05-2030,3,159506,United States,Columbus,Indiana,47201,0,2,CHO-TRI-54000,11,11.25,3,7.35,3.9,2,0
9679,US-2024-101245-CHO-TRI-54000,27-11-2025,26-05-2030,3,101245,United States,San Francisco,California,94109,0,3,CHO-TRI-54000,11,18.75,5,12.25,6.5,6,2
9680,US-2024-159506-CHO-MIL-31000,27-11-2025,25-05-2030,3,159506,United States,Columbus,Indiana,47201,0,2,CHO-MIL-31000,9,19.5,6,12.66,6.84,4,2
9681,US-2024-101245-CHO-MIL-31000,27-11-2025,26-05-2030,3,101245,United States,San Francisco,California,94109,0,3,CHO-MIL-31000,9,26.0,8,16.88,9.12,1,1
9682,US-2024-102519-CHO-MIL-31000,27-11-2025,22-05-2030,0,102519,United States,Milwaukee,Wisconsin,53209,0,2,CHO-MIL-31000,9,29.25,9,18.99,10.26,7,1
9683,US-2024-133207-CHO-TRI-54000,27-11-2025,26-05-2030,3,133207,United States,Los Angeles,California,90036,0,3,CHO-TRI-54000,11,15.0,4,9.8,5.2,4,2
9684,US-2024-110576-CHO-NUT-13000,28-11-2025,25-05-2030,3,110576,United States,Philadelphia,Pennsylvania,19120,0,0,CHO-NUT-13000,10,20.94,6,14.94,6.0,1,1
9685,US-2024-117702-CHO-NUT-13000,28-11-2025,27-05-2030,3,117702,United States,Baltimore,Maryland,21215,0,0,CHO-NUT-13000,10,17.45,5,12.45,5.0,5,2
9686,US-2024-110576-CHO-SCR-58000,28-11-2025,25-05-2030,3,110576,United States,Philadelphia,Pennsylvania,19120,0,0,CHO-SCR-58000,12,25.2,7,17.5,7.7,5,1
9687,US-2024-117702-CHO-NUT-13000,28-11-2025,27-05-2030,3,117702,United States,Baltimore,Maryland,21215,0,0,CHO-NUT-13000,10,17.45,5,12.45,5.0,1,2
9689,US-2024-117702-CHO-NUT-13000,28-11-2025,27-05-2030,3,117702,United States,Baltimore,Maryland,21215,0,0,CHO-NUT-13000,10,3.49,1,2.49,1.0,1,0
9690,US-2024-123372-CHO-FUD-51000,28-11-2025,25-05-2030,3,123372,United States,New York City,New York,10035,0,0,CHO-FUD-51000,8,7.2,2,4.8,2.4,6,0
9691,US-2024-131303-CHO-TRI-54000,28-11-2025,25-05-2030,3,131303,United States,San Diego,California,92037,0,3,CHO-TRI-54000,11,18.75,5,12.25,6.5,2,2
9692,US-2024-110576-CHO-TRI-54000,28-11-2025,25-05-2030,3,110576,United States,Philadelphia,Pennsylvania,19120,0,0,CHO-TRI-54000,11,11.25,3,7.35,3.9,7,0
9693,US-2024-110576-CHO-SCR-58000,28-11-2025,25-05-2030,3,110576,United States,Philadelphia,Pennsylvania,19120,0,0,CHO-SCR-58000,12,21.6,6,15.0,6.6,5,1
9694,US-2024-121538-CHO-TRI-54000,28-11-2025,24-05-2030,0,121538,United States,Denver,Colorado,80219,0,3,CHO-TRI-54000,11,7.5,2,4.9,2.6,7,0
9696,US-2024-108035-CHO-FUD-51000,29-11-2025,26-05-2030,3,108035,United States,Chattanooga,Tennessee,37421,0,1,CHO-FUD-51000,8,7.2,2,4.8,2.4,6,0
9697,US-2024-108035-CHO-FUD-51000,29-11-2025,26-05-2030,3,108035,United States,Chattanooga,Tennessee,37421,0,1,CHO-FUD-51000,8,18.0,5,12.0,6.0,6,2
9698,US-2024-165456-CHO-TRI-54000,30-11-2025,26-05-2030,0,165456,United States,Philadelphia,Pennsylvania,19134,0,0,CHO-TRI-54000,11,22.5,6,14.7,7.8,5,1
9699,US-2024-111689-CHO-MIL-31000,30-11-2025,25-05-2030,2,111689,United States,New York City,New York,10024,0,0,CHO-MIL-31000,9,16.25,5,10.55,5.7,5,2
9700,US-2024-107314-OTH-KAZ-38000,30-11-2025,26-05-2030,0,107314,United States,San Francisco,California,94109,1,3,OTH-KAZ-38000,3,9.75,3,0.75,9.0,6,0
9701,US-2024-142090-CHO-MIL-31000,30-11-2025,30-05-2030,3,142090,United States,Burlington,North Carolina,27217,0,1,CHO-MIL-31000,9,22.75,7,14.77,7.98,3,1
9702,US-2024-120089-SUG-LAF-25000,30-11-2025,23-05-2030,1,120089,United States,Toledo,Ohio,43615,2,0,SUG-LAF-25000,4,7.96,4,4.96,3.0,7,0
9703,US-2024-116645-CHO-FUD-51000,30-11-2025,27-05-2030,3,116645,United States,Newark,Delaware,19711,0,0,CHO-FUD-51000,8,21.6,6,14.4,7.2,2,1
9704,US-2024-111689-CHO-SCR-58000,30-11-2025,25-05-2030,2,111689,United States,New York City,New York,10024,0,0,CHO-SCR-58000,12,10.8,3,7.5,3.3,7,0
9705,US-2024-102267-CHO-MIL-31000,30-11-2025,27-05-2030,3,102267,United States,Edinburg,Texas,78539,0,2,CHO-MIL-31000,9,6.5,2,4.22,2.28,2,0
9706,US-2024-119305-CHO-FUD-51000,30-11-2025,27-05-2030,3,119305,United States,Jackson,Mississippi,39212,0,1,CHO-FUD-51000,8,18.0,5,12.0,6.0,3,2
9707,US-2024-105333-CHO-TRI-54000,30-11-2025,27-05-2030,3,105333,United States,New York City,New York,10011,0,0,CHO-TRI-54000,11,11.25,3,7.35,3.9,4,0
9708,US-2024-105333-CHO-MIL-31000,30-11-2025,27-05-2030,3,105333,United States,New York City,New York,10011,0,0,CHO-MIL-31000,9,13.0,4,8.44,4.56,2,2
9709,US-2024-137365-CHO-TRI-54000,30-11-2025,26-05-2030,2,137365,United States,El Paso,Texas,79907,0,2,CHO-TRI-54000,11,11.25,3,7.35,3.9,7,0
9710,US-2024-142090-CHO-TRI-54000,30-11-2025,30-05-2030,3,142090,United States,Burlington,North Carolina,27217,0,1,CHO-TRI-54000,11,11.25,3,7.35,3.9,1,0
9711,US-2024-105333-SUG-NER-92000,30-11-2025,27-05-2030,3,105333,United States,New York City,New York,10011,2,0,SUG-NER-92000,6,4.5,3,2.1,2.4,6,0
9712,US-2024-148768-CHO-MIL-31000,30-11-2025,25-05-2030,2,148768,United States,Miami,Florida,33180,0,1,CHO-MIL-31000,9,9.75,3,6.33,3.42,6,0
9713,US-2024-166926-CHO-FUD-51000,01-12-2025,31-05-2030,3,166926,United States,Seattle,Washington,98105,0,3,CHO-FUD-51000,8,7.2,2,4.8,2.4,3,0
9714,US-2024-143245-CHO-NUT-13000,01-12-2025,29-05-2030,3,143245,United States,Fairfield,Connecticut,6824,0,0,CHO-NUT-13000,10,10.47,3,7.47,3.0,2,0
9715,US-2024-113355-CHO-TRI-54000,01-12-2025,28-05-2030,3,113355,United States,Grand Prairie,Texas,75051,0,2,CHO-TRI-54000,11,11.25,3,7.35,3.9,4,0
9716,US-2024-122539-CHO-FUD-51000,01-12-2025,28-05-2030,3,122539,United States,Philadelphia,Pennsylvania,19140,0,0,CHO-FUD-51000,8,7.2,2,4.8,2.4,2,0
9718,US-2024-145660-CHO-MIL-31000,01-12-2025,26-05-2030,0,145660,United States,Marion,Ohio,43302,0,0,CHO-MIL-31000,9,6.5,2,4.22,2.28,5,0
9720,US-2024-127313-CHO-SCR-58000,01-12-2025,27-05-2030,0,127313,United States,Philadelphia,Pennsylvania,19120,0,0,CHO-SCR-58000,12,18.0,5,12.5,5.5,3,2
9721,US-2024-145233-CHO-NUT-13000,01-12-2025,28-05-2030,3,145233,United States,Denver,Colorado,80219,0,3,CHO-NUT-13000,10,10.47,3,7.47,3.0,5,0
9722,US-2024-122539-CHO-FUD-51000,01-12-2025,28-05-2030,3,122539,United States,Philadelphia,Pennsylvania,19140,0,0,CHO-FUD-51000,8,25.2,7,16.8,8.4,7,1
9723,US-2024-101805-CHO-TRI-54000,01-12-2025,29-05-2030,3,101805,United States,Seattle,Washington,98105,0,3,CHO-TRI-54000,11,18.75,5,12.25,6.5,4,2
9724,US-2024-145233-CHO-SCR-58000,01-12-2025,28-05-2030,3,145233,United States,Denver,Colorado,80219,0,3,CHO-SCR-58000,12,25.2,7,17.5,7.7,5,1
9725,US-2024-135860-CHO-SCR-58000,01-12-2025,30-05-2030,3,135860,United States,Saginaw,Michigan,48601,0,2,CHO-SCR-58000,12,14.4,4,10.0,4.4,7,2
9726,US-2024-118542-CHO-SCR-58000,01-12-2025,28-05-2030,3,118542,United States,Los Angeles,California,90008,0,3,CHO-SCR-58000,12,7.2,2,5.0,2.2,5,0
9727,US-2024-163139-CHO-MIL-31000,01-12-2025,26-05-2030,2,163139,United States,New York City,New York,10009,0,0,CHO-MIL-31000,9,16.25,5,10.55,5.7,4,2
9728,US-2024-144862-OTH-GUM-21000,01-12-2025,28-05-2030,3,144862,United States,Philadelphia,Pennsylvania,19143,1,0,OTH-GUM-21000,13,6.25,5,3.25,3.0,5,0
9729,US-2024-135860-CHO-NUT-13000,01-12-2025,30-05-2030,3,135860,United States,Saginaw,Michigan,48601,0,2,CHO-NUT-13000,10,31.41,9,22.41,9.0,3,1
9730,US-2024-122539-CHO-SCR-58000,01-12-2025,28-05-2030,3,122539,United States,Philadelphia,Pennsylvania,19140,0,0,CHO-SCR-58000,12,14.4,4,10.0,4.4,6,2
9731,US-2024-138618-CHO-SCR-58000,01-12-2025,31-05-2030,3,138618,United States,San Antonio,Texas,78207,0,2,CHO-SCR-58000,12,7.2,2,5.0,2.2,2,0
9732,US-2024-166926-CHO-MIL-31000,01-12-2025,31-05-2030,3,166926,United States,Seattle,Washington,98105,0,3,CHO-MIL-31000,9,22.75,7,14.77,7.98,5,1
9733,US-2024-143245-CHO-FUD-51000,01-12-2025,29-05-2030,3,143245,United States,Fairfield,Connecticut,6824,0,0,CHO-FUD-51000,8,10.8,3,7.2,3.6,3,0
9734,US-2024-118542-CHO-TRI-54000,01-12-2025,28-05-2030,3,118542,United States,Los Angeles,California,90008,0,3,CHO-TRI-54000,11,26.25,7,17.15,9.1,2,1
9735,US-2024-135860-CHO-FUD-51000,01-12-2025,30-05-2030,3,135860,United States,Saginaw,Michigan,48601,0,2,CHO-FUD-51000,8,14.4,4,9.6,4.8,7,2
9736,US-2024-127313-CHO-TRI-54000,01-12-2025,27-05-2030,0,127313,United States,Philadelphia,Pennsylvania,19120,0,0,CHO-TRI-54000,11,11.25,3,7.35,3.9,2,0
9737,US-2024-135860-CHO-MIL-31000,01-12-2025,30-05-2030,3,135860,United States,Saginaw,Michigan,48601,0,2,CHO-MIL-31000,9,3.25,1,2.11,1.14,7,0
9738,US-2024-101805-CHO-FUD-51000,01-12-2025,29-05-2030,3,101805,United States,Seattle,Washington,98105,0,3,CHO-FUD-51000,8,14.4,4,9.6,4.8,5,2
9739,US-2024-163139-CHO-MIL-31000,01-12-2025,26-05-2030,2,163139,United States,New York City,New York,10009,0,0,CHO-MIL-31000,9,9.75,3,6.33,3.42,3,0
9740,US-2024-163139-CHO-TRI-54000,01-12-2025,26-05-2030,2,163139,United States,New York City,New York,10009,0,0,CHO-TRI-54000,11,11.25,3,7.35,3.9,6,0
9741,US-2024-145233-CHO-TRI-54000,01-12-2025,28-05-2030,3,145233,United States,Denver,Colorado,80219,0,3,CHO-TRI-54000,11,7.5,2,4.9,2.6,5,0
9742,US-2024-144862-CHO-MIL-31000,01-12-2025,28-05-2030,3,144862,United States,Philadelphia,Pennsylvania,19143,0,0,CHO-MIL-31000,9,22.75,7,14.77,7.98,7,1
9743,US-2024-145233-CHO-SCR-58000,01-12-2025,28-05-2030,3,145233,United States,Denver,Colorado,80219,0,3,CHO-SCR-58000,12,14.4,4,10.0,4.4,4,2
9744,US-2024-135860-CHO-SCR-58000,01-12-2025,30-05-2030,3,135860,United States,Saginaw,Michigan,48601,0,2,CHO-SCR-58000,12,7.2,2,5.0,2.2,2,0
9745,US-2024-113355-CHO-TRI-54000,01-12-2025,28-05-2030,3,113355,United States,Grand Prairie,Texas,75051,0,2,CHO-TRI-54000,11,18.75,5,12.25,6.5,5,2
9746,US-2024-145233-CHO-FUD-51000,01-12-2025,28-05-2030,3,145233,United States,Denver,Colorado,80219,0,3,CHO-FUD-51000,8,10.8,3,7.2,3.6,7,0
9747,US-2024-112347-CHO-SCR-58000,02-12-2025,29-05-2030,3,112347,United States,Denver,Colorado,80219,0,3,CHO-SCR-58000,12,28.8,8,20.0,8.8,2,1
9748,US-2024-143756-CHO-TRI-54000,02-12-2025,28-05-2030,0,143756,United States,Salem,Virginia,24153,0,1,CHO-TRI-54000,11,7.5,2,4.9,2.6,7,0
9749,US-2024-112347-CHO-SCR-58000,02-12-2025,29-05-2030,3,112347,United States,Denver,Colorado,80219,0,3,CHO-SCR-58000,12,18.0,5,12.5,5.5,3,2
9750,US-2024-102379-CHO-SCR-58000,02-12-2025,29-05-2030,3,102379,United States,Oakland,California,94601,0,3,CHO-SCR-58000,12,32.4,9,22.5,9.9,1,1
9751,US-2024-112347-CHO-MIL-31000,02-12-2025,29-05-2030,3,112347,United States,Denver,Colorado,80219,0,3,CHO-MIL-31000,9,19.5,6,12.66,6.84,5,2
9752,US-2024-147221-CHO-NUT-13000,02-12-2025,27-05-2030,2,147221,United States,Houston,Texas,77036,0,2,CHO-NUT-13000,10,13.96,4,9.96,4.0,6,2
9753,US-2024-167395-CHO-FUD-51000,02-12-2025,27-05-2030,0,167395,United States,Lowell,Massachusetts,1852,0,0,CHO-FUD-51000,8,25.2,7,16.8,8.4,5,1
9754,US-2024-147221-CHO-NUT-13000,02-12-2025,27-05-2030,2,147221,United States,Houston,Texas,77036,0,2,CHO-NUT-13000,10,17.45,5,12.45,5.0,2,2
9755,US-2024-109701-CHO-TRI-54000,02-12-2025,26-05-2030,1,109701,United States,Los Angeles,California,90032,0,3,CHO-TRI-54000,11,11.25,3,7.35,3.9,3,0
9756,US-2024-104108-CHO-SCR-58000,02-12-2025,01-06-2030,3,104108,United States,Houston,Texas,77095,0,2,CHO-SCR-58000,12,18.0,5,12.5,5.5,7,2
9757,US-2024-108063-CHO-MIL-31000,02-12-2025,28-05-2030,0,108063,United States,Charlottesville,Virginia,22901,0,1,CHO-MIL-31000,9,9.75,3,6.33,3.42,4,0
9759,US-2024-109701-CHO-MIL-31000,02-12-2025,26-05-2030,1,109701,United States,Los Angeles,California,90032,0,3,CHO-MIL-31000,9,19.5,6,12.66,6.84,3,2
9760,US-2024-165715-CHO-TRI-54000,02-12-2025,31-05-2030,3,165715,United States,Greensboro,North Carolina,27405,0,1,CHO-TRI-54000,11,3.75,1,2.45,1.3,5,0
9761,US-2024-102379-CHO-SCR-58000,02-12-2025,29-05-2030,3,102379,United States,Oakland,California,94601,0,3,CHO-SCR-58000,12,18.0,5,12.5,5.5,4,2
9762,US-2024-164917-CHO-SCR-58000,02-12-2025,30-05-2030,3,164917,United States,Miami,Florida,33180,0,1,CHO-SCR-58000,12,18.0,5,12.5,5.5,3,2
9763,US-2024-109701-CHO-MIL-31000,02-12-2025,26-05-2030,1,109701,United States,Los Angeles,California,90032,0,3,CHO-MIL-31000,9,6.5,2,4.22,2.28,1,0
9764,US-2024-147767-CHO-TRI-54000,02-12-2025,25-05-2030,1,147767,United States,Peoria,Arizona,85345,0,3,CHO-TRI-54000,11,22.5,6,14.7,7.8,6,1
9765,US-2024-155089-CHO-TRI-54000,02-12-2025,29-05-2030,3,155089,United States,Tampa,Florida,33614,0,1,CHO-TRI-54000,11,18.75,5,12.25,6.5,2,2
9766,US-2024-155075-CHO-MIL-31000,02-12-2025,01-06-2030,3,155075,United States,Philadelphia,Pennsylvania,19140,0,0,CHO-MIL-31000,9,13.0,4,8.44,4.56,3,2
9767,US-2024-112347-CHO-FUD-51000,02-12-2025,29-05-2030,3,112347,United States,Denver,Colorado,80219,0,3,CHO-FUD-51000,8,28.8,8,19.2,9.6,3,1
9768,US-2024-109701-CHO-TRI-54000,02-12-2025,26-05-2030,1,109701,United States,Los Angeles,California,90032,0,3,CHO-TRI-54000,11,22.5,6,14.7,7.8,1,1
9769,US-2024-109701-CHO-TRI-54000,02-12-2025,26-05-2030,1,109701,United States,Los Angeles,California,90032,0,3,CHO-TRI-54000,11,7.5,2,4.9,2.6,5,0
9770,US-2024-116715-CHO-SCR-58000,02-12-2025,28-05-2030,0,116715,United States,San Francisco,California,94122,0,3,CHO-SCR-58000,12,7.2,2,5.0,2.2,7,0
